X,Y,ID_PARADERO,ID_PARADA,ID_RUTA,NRO_PARADA,DIRECCION,TIPO_PARADA,RECORRIDO,CODIGO_RUTA,NOMBRE_RUTA,SISTEMA_RUTA,TIPO_RUTA,EMPRESA,OBJECTID
-75.569547459551231,6.24909738386348,53184,90285032,90285,32,"CL 49 51-57, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,2903
-75.587894370240178,6.253600904492286,52057,90285044,90285,44,"CR 70 x CL 47D, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,2768
-75.589418246099441,6.244867643083483,51994,90285047,90285,47,"CR 70 1-19, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,2891
-75.597383341644061,6.234269543872657,51636,90285050,90285,50,"CR 76A 32-55, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,2798
-75.603974835129705,6.238813844695312,51259,90285054,90285,54,"CL 33 81-40, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,2286
-75.587894370240178,6.253600904492286,52057,90286005,90286,5,"CR 70 x CL 47D, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,2616
-75.588205549336124,6.25192668778936,52042,90286006,90286,6,"CR 70 45E-111, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,2384
-75.589239490009234,6.246172849496618,52001,90286009,90286,9,"CR 70 x CL 3, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,2624
-75.596767458963257,6.241264346765887,51674,90286019,90286,19,"CR 76 34-30, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,2635
-75.588975231308581,6.248229150238718,52009,90287004,90287,4,"CR 70 42-37, Medellin",Reglamentaria,Origen-Destino,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2916
-75.592057998429382,6.245392723553014,51866,90287007,90287,7,"CR 73 3-30, Medellin",Reglamentaria,Origen-Destino,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2808
-75.599801225209305,6.24682952576685,51511,90287012,90287,12,"CR 80 x CL 38A, Medellin",Reglamentaria,Origen-Destino,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2396
-75.604268139954186,6.243694480367376,51238,90287016,90287,16,"CL 35 82A-16, Medellin",Reglamentaria,Origen-Destino,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2290
-75.610386076711492,6.242232913477856,50990,90287027,90287,27,"CL 34 x CR 85C, Medellin",Reglamentaria,Destino-Origen,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2802
-75.608444697622417,6.241940104556858,51061,90287028,90287,28,"CL 34 x CR 85, Medellin",Reglamentaria,Destino-Origen,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2514
-75.603643491852495,6.238574442200711,51275,90287033,90287,33,"CL 33 81-59, Medellin",Reglamentaria,Destino-Origen,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2297
-75.592240701517426,6.249255062853654,51855,90287042,90287,42,"CR 73 43-36, Medellin",Reglamentaria,Destino-Origen,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,2796
-75.601030802767127,6.250362543193019,51443,90288015,90288,15,"CL 44 80-155, Medellin",Reglamentaria,Origen-Destino,195,Simón Bolívar-Unicentro-Centro,8A,Directa Centro,Tax Maya,2588
-75.59511874084653,6.244738426555709,51749,90288018,90288,18,"TV 39B 73B-55, Medellin",Reglamentaria,Origen-Destino,195,Simón Bolívar-Unicentro-Centro,8A,Directa Centro,Tax Maya,2581
-75.581174618900263,6.244935238393695,52418,90288024,90288,24,"CR 63C 42-54, Medellin",Reglamentaria,Origen-Destino,195,Simón Bolívar-Unicentro-Centro,8A,Directa Centro,Tax Maya,2838
-75.60249682835439,6.249560966813123,51340,90288042,90288,42,"CR 81 42C-23, Medellin",Reglamentaria,Destino-Origen,195,Simón Bolívar-Unicentro-Centro,8A,Directa Centro,Tax Maya,2197
-75.606004598847221,6.251024021132966,51153,90289011,90289,11,"CL 44 86A-55, Medellin",Reglamentaria,Origen-Destino,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,2807
-75.587532071904093,6.239629355668059,52075,90289032,90289,32,"CR 66B x CL 33, Medellin",Reglamentaria,Destino-Origen,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,2289
-75.601465249590149,6.252586973625511,51422,90290005,90290,5,"CR 80 44B-51, Medellin",Reglamentaria,Origen-Destino,195ii,Laureles Campestre-estación Santa Lucía - estación Floresta,8A,Integrada,Tax Maya,2700
-75.60249682835439,6.249560966813123,51340,90290006,90290,6,"CR 81 42C-23, Medellin",Reglamentaria,Origen-Destino,195ii,Laureles Campestre-estación Santa Lucía - estación Floresta,8A,Integrada,Tax Maya,2714
-75.610182059078227,6.243681501098447,50995,90290019,90290,19,"CL 35 85C-23, Medellin",Reglamentaria,Destino-Origen,195ii,Laureles Campestre-estación Santa Lucía - estación Floresta,8A,Integrada,Tax Maya,2930
-75.601669628140684,6.24971981105166,51410,90290025,90290,25,"CL 43 80B-21, Medellin",Reglamentaria,Destino-Origen,195ii,Laureles Campestre-estación Santa Lucía - estación Floresta,8A,Integrada,Tax Maya,2361
-75.61574970433837,6.247016173724638,50819,90291004,90291,4,"CR 92 34E-126, Medellin",Reglamentaria,Origen-Destino,200,Barrio Cristóbal-Oriental,8A,Directa Centro,Conducciones América,2276
-75.595505639788257,6.249863227667064,51732,90291012,90291,12,"CL 44 76-19, Medellin",Reglamentaria,Origen-Destino,200,Barrio Cristóbal-Oriental,8A,Directa Centro,Conducciones América,2745
-75.576167140071902,6.246828250384027,52681,90291024,90291,24,"CL 44 57A-02, Medellin",Reglamentaria,Destino-Origen,200,Barrio Cristóbal-Oriental,8A,Directa Centro,Conducciones América,2787
-75.588433222764081,6.249365315120481,52033,90291026,90291,26,"CL 44 x  69  , Medellin",Reglamentaria,Destino-Origen,200,Barrio Cristóbal-Oriental,8A,Directa Centro,Conducciones América,2631
-75.60494834279757,6.250976517856663,51208,90291031,90291,31,"CL 44 84-46, Medellin",Reglamentaria,Destino-Origen,200,Barrio Cristóbal-Oriental,8A,Directa Centro,Conducciones América,2213
-75.61599390970288,6.246928837259165,50812,90291038,90291,38,"CR 92 x CL 34E, Medellin",Reglamentaria,Destino-Origen,200,Barrio Cristóbal-Oriental,8A,Directa Centro,Conducciones América,2608
-75.630543699294932,6.24831386407094,50450,90292043,90292,43,"CL 34B 118-56, Medellin",Reglamentaria,Destino-Origen,201,Éxito Corazón,8A,Directa Centro,Conducciones América,2292
-75.630519579268665,6.248203899682899,50452,90293003,90293,3,"CR 119 34AB-99, Medellin",Reglamentaria,Origen-Destino,201,Éxito Corazón,8A,Directa Centro,Conducciones América,2873
-75.620277375860084,6.245048409199841,50703,90293008,90293,8,"CL 34B 94-57, Medellin",Reglamentaria,Origen-Destino,201,Éxito Corazón,8A,Directa Centro,Conducciones América,2978
-75.613197487981296,6.249436629961131,50905,90293036,90293,36,"CR 92 36-45, Medellin",Reglamentaria,Destino-Origen,201,Éxito Corazón,8A,Directa Centro,Conducciones América,2883
-75.617858002820597,6.244955966559862,50764,90293038,90293,38,"CL 34B x CR 92, Medellin",Reglamentaria,Destino-Origen,201,Éxito Corazón,8A,Directa Centro,Conducciones América,2303
-75.627337867853569,6.246820338832844,50531,90293042,90293,42,"CL 34B 115A-, Medellin",Reglamentaria,Destino-Origen,201,Éxito Corazón,8A,Directa Centro,Conducciones América,2505
-75.61753355970707,6.245033409871281,50772,90294007,90294,7,"CR 92 34C-34, Medellin",Reglamentaria,Origen-Destino,201B,Corazón-Plaza Minorista,8A,Directa Centro,Conducciones América,2828
-75.61574970433837,6.247016173724638,50819,90294008,90294,8,"CR 92 34E-126, Medellin",Reglamentaria,Origen-Destino,201B,Corazón-Plaza Minorista,8A,Directa Centro,Conducciones América,2623
-75.571686231611039,6.252200102768256,53019,90294025,90294,25,"CR 55 51-31, Medellin",Reglamentaria,Destino-Origen,201B,Corazón-Plaza Minorista,8A,Directa Centro,Conducciones América,2220
-75.576167140071902,6.246828250384027,52681,90294028,90294,28,"CL 44 57A-02, Medellin",Reglamentaria,Destino-Origen,201B,Corazón-Plaza Minorista,8A,Directa Centro,Conducciones América,2587
-75.611163880805165,6.251252928067015,50977,90294037,90294,37,"CR 92 x CL 39, Medellin",Reglamentaria,Destino-Origen,201B,Corazón-Plaza Minorista,8A,Directa Centro,Conducciones América,2378
-75.614569465829007,6.24806124530109,50841,90296007,90296,7,"CR 92 35A-90, Medellin",Reglamentaria,Origen-Destino,201i,Los Tanques-El Volcán-El Corazón-San Javier,8A,Integrada,Conducciones América,2204
-75.613559601697304,6.256993303270634,50889,90296012,90296,12,"CL 47A x CR 97, Medellin",Reglamentaria,Origen-Destino,201i,Los Tanques-El Volcán-El Corazón-San Javier,8A,Integrada,Conducciones América,2318
-75.61753355970707,6.245033409871281,50772,90297003,90297,3,"CR 92 34C-34, Medellin",Reglamentaria,Origen-Destino,202,Santa Mónica-Oriental,8A,Directa Centro,Conducciones América,2559
-75.61574970433837,6.247016173724638,50819,90297004,90297,4,"CR 92 34E-126, Medellin",Reglamentaria,Origen-Destino,202,Santa Mónica-Oriental,8A,Directa Centro,Conducciones América,2391
