"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code","agency_email"
"50828","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.615054021978196","6.207511137685951","","","","","America/Bogota","","","",""
"50829","","VDA ALTAVISTA SECTOR CENTRAL MZ 000 LT 0458, Medellin","America/Bogota","-75.614992602603081","6.207476620674828","","","","","America/Bogota","","","",""
"50830","","CR 99EE 48DD-18, Medellin","America/Bogota","-75.614991633917668","6.266575459408776","","","","","America/Bogota","","","",""
"50831","","CL 18 x CR 90, Medellin","America/Bogota","-75.614954807594941","6.222259846879282","","","","","America/Bogota","","","",""
"50832","","CL 47A 99-32, Medellin","America/Bogota","-75.614928358588173","6.257738139009822","","","","","America/Bogota","","","",""
"50833","","CR 94 x CL 36, Medellin","America/Bogota","-75.614746326070872","6.250232997514606","","","","","America/Bogota","","","",""
"50834","","CL 44 98-29, Medellin","America/Bogota","-75.614726036254368","6.256325594473696","","","","","America/Bogota","","","",""
"50835","","CR 94 x CL 36, Medellin","America/Bogota","-75.614669549240617","6.250156224945179","","","","","America/Bogota","","","",""
"50836","","CL 30 88B-201, Medellin","America/Bogota","-75.614613535411308","6.231434321105389","","","","","America/Bogota","","","",""
"50837","","CR 99 x CL 45, Medellin","America/Bogota","-75.614615397235937","6.257366160435683","","","","","America/Bogota","","","",""
"50838","","CL 15 x CR 90B, Medellin","America/Bogota","-75.614582474460136","6.220592340041893","","","","","America/Bogota","","","",""
"50839","","CR 92 35B-27, Medellin","America/Bogota","-75.614579607739969","6.24819498365298","","","","","America/Bogota","","","",""
"50840","","CL 64 x CR 103C, Medellin","America/Bogota","-75.614579892155064","6.281253539601226","","","","","America/Bogota","","","",""
"50841","","CR 92 35A-90, Medellin","America/Bogota","-75.614569465829007","6.24806124530109","","","","","America/Bogota","","","",""
"50842","","CL 44 98-02, Medellin","America/Bogota","-75.61452872595622","6.256334658062769","","","","","America/Bogota","","","",""
"50843","","CR 99 x CL 45, Medellin","America/Bogota","-75.614500562663409","6.257348818963913","","","","","America/Bogota","","","",""
"50844","","CL 48DD 99C-29, Medellin","America/Bogota","-75.614495398071682","6.264524494584895","","","","","America/Bogota","","","",""
"50845","","CR 102 x CL 94, Medellin","America/Bogota","-75.614470585791111","6.293708290659725","","","","","America/Bogota","","","",""
"50846","","CL 35 x CR 89A, Medellin","America/Bogota","-75.614451383486028","6.245900544911464","","","","","America/Bogota","","","",""
"50847","","CL 63 x CR 104  , Medellin","America/Bogota","-75.614451158658269","6.27757865982477","","","","","America/Bogota","","","",""
"50848","","CL 48DD 99CC-26, Medellin","America/Bogota","-75.614439244595346","6.264527492256454","","","","","America/Bogota","","","",""
"50849","","CL 35 89A-24, Medellin","America/Bogota","-75.614432493849719","6.246046556623759","","","","","America/Bogota","","","",""
"50850","","CL 63 x CR 104, Medellin","America/Bogota","-75.614397157177194","6.277403981292507","","","","","America/Bogota","","","",""
"50851","","CL 72 x CR 102, Medellin","America/Bogota","-75.614393460753618","6.288357573868018","","","","","America/Bogota","","","",""
"50852","","CL 94 95-871, Medellin","America/Bogota","-75.614390779389254","6.293545082387832","","","","","America/Bogota","","","",""
"50853","","CL 47A x CR 98A, Medellin","America/Bogota","-75.614382551928898","6.257556119009943","","","","","America/Bogota","","","",""
"50854","","CL 72 103-57, Medellin","America/Bogota","-75.614381912731673","6.28817230134211","","","","","America/Bogota","","","",""
"50855","","CL 17 x CR 90A, Medellin","America/Bogota","-75.614368760256866","6.221943916901091","","","","","America/Bogota","","","",""
"50856","","CL 31B 89C-21, Medellin","America/Bogota","-75.614329404102406","6.234429839232974","","","","","America/Bogota","","","",""
"50857","","CL 65 x CR 103D, Medellin","America/Bogota","-75.614310537193191","6.282670609034457","","","","","America/Bogota","","","",""
"50858","","CL 47A x CR 98A, Medellin","America/Bogota","-75.614271743936598","6.257470764741719","","","","","America/Bogota","","","",""
"50859","","CL 49 99E-147, Medellin","America/Bogota","-75.614233924358459","6.267821531940392","","","","","America/Bogota","","","",""
"50860","","CL 48EE 99D-61, Medellin","America/Bogota","-75.614150750856709","6.266219487751908","","","","","America/Bogota","","","",""
"50861","","CL 64 x CR 103C, Medellin","America/Bogota","-75.614115331458692","6.281451983511481","","","","","America/Bogota","","","",""
"50862","","CL 48EE 99D-, Medellin","America/Bogota","-75.614084660205563","6.266157265641768","","","","","America/Bogota","","","",""
"50863","","CL 28 89C-21, Medellin","America/Bogota","-75.614071686061209","6.228244661307423","","","","","America/Bogota","","","",""
"50864","","CL 48EE 99DD-11, Medellin","America/Bogota","-75.614064203950448","6.266311544093677","","","","","America/Bogota","","","",""
"50865","","CR 92 35B-117, Medellin","America/Bogota","-75.614047423473977","6.24867471095735","","","","","America/Bogota","","","",""
"50866","","CL 48EE 99DD-54, Medellin","America/Bogota","-75.614024784368368","6.266412324610266","","","","","America/Bogota","","","",""
"50867","","CL 48F 99CC-107, Medellin","America/Bogota","-75.613885281484329","6.265475337038142","","","","","America/Bogota","","","",""
"50868","","CL 48F 99CD-22, Medellin","America/Bogota","-75.613826085998724","6.265469247445217","","","","","America/Bogota","","","",""
"50869","","CR 92 35C-50, Medellin","America/Bogota","-75.613820154957025","6.248737011886783","","","","","America/Bogota","","","",""
"50870","","CR 96 x CL 43, Medellin","America/Bogota","-75.613819522492463","6.255307293731978","","","","","America/Bogota","","","",""
"50871","","CL 31A 89B-20, Medellin","America/Bogota","-75.613816582101251","6.233821518469131","","","","","America/Bogota","","","",""
"50872","","CL 30C 89A-27, Medellin","America/Bogota","-75.613815446636934","6.232516267093898","","","","","America/Bogota","","","",""
"50873","","CL 49 99E-57, Medellin","America/Bogota","-75.613814205247266","6.266786148674952","","","","","America/Bogota","","","",""
"50874","","CL 48DD 99A-43, Medellin","America/Bogota","-75.613805861416182","6.262687823593545","","","","","America/Bogota","","","",""
"50875","","CL 48DD 99B-04, Medellin","America/Bogota","-75.613789000569696","6.262847483494008","","","","","America/Bogota","","","",""
"50876","","CL 64 x CR 103C, Medellin","America/Bogota","-75.613770617476774","6.281387463876018","","","","","America/Bogota","","","",""
"50877","","CL 49 99E-, Medellin","America/Bogota","-75.613763904779574","6.266931554850657","","","","","America/Bogota","","","",""
"50878","","CR 99 x CL 47E, Medellin","America/Bogota","-75.613752201160764","6.258777735265426","","","","","America/Bogota","","","",""
"50879","","CR 99 x CL 47E, Medellin","America/Bogota","-75.613722068460419","6.258623450660915","","","","","America/Bogota","","","",""
"50880","","CR 96 x CL 43, Medellin","America/Bogota","-75.61371476207303","6.255244028273467","","","","","America/Bogota","","","",""
"50881","","CL 30 88B-77, Medellin","America/Bogota","-75.613711708134232","6.231095917422795","","","","","America/Bogota","","","",""
"50884","","CL 34E 88-05, Medellin","America/Bogota","-75.613692145209527","6.244803053654059","","","","","America/Bogota","","","",""
"50885","","VIA MANZANILLO con VIA EL JARDIN, Medellin","America/Bogota","-75.613661786771104","6.206605077608967","","","","","America/Bogota","","","",""
"50886","","CL 35 x CR 88, Medellin","America/Bogota","-75.61365331598617","6.244999486794193","","","","","America/Bogota","","","",""
"50887","","CR 89 30A-09, Medellin","America/Bogota","-75.613621441753537","6.231712580828704","","","","","America/Bogota","","","",""
"50888","","CL 31C 89A-10, Medellin","America/Bogota","-75.613614354400042","6.234540605413744","","","","","America/Bogota","","","",""
"50889","","CL 47A x CR 97, Medellin","America/Bogota","-75.613559601697304","6.256993303270634","","","","","America/Bogota","","","",""
"50890","","CL 49AA 99E-93, Medellin","America/Bogota","-75.613527821145695","6.267245055002161","","","","","America/Bogota","","","",""
"50891","","CL 18 x CR 90, Medellin","America/Bogota","-75.613522663108824","6.222686201981159","","","","","America/Bogota","","","",""
"50892","","CL 48DD 99A-03, Medellin","America/Bogota","-75.613520399888117","6.262489881739124","","","","","America/Bogota","","","",""
"50893","","CL 49AA 99E-84, Medellin","America/Bogota","-75.613497662242338","6.267271184742791","","","","","America/Bogota","","","",""
"50894","","CL 48DD 99-118, Medellin","America/Bogota","-75.613349179423864","6.26253152072382","","","","","America/Bogota","","","",""
"50895","","CL 31B 89A-05, Medellin","America/Bogota","-75.613336400983883","6.234015843406808","","","","","America/Bogota","","","",""
"50896","","CL 64 x CR 103C, Medellin","America/Bogota","-75.61333866213451","6.281426211389944","","","","","America/Bogota","","","",""
"50897","","CL 48 x CR 98A, Medellin","America/Bogota","-75.613332999605873","6.258984719341958","","","","","America/Bogota","","","",""
"50898","","CR 88A x CL 34A, Medellin","America/Bogota","-75.613321183469282","6.241618870240944","","","","","America/Bogota","","","",""
"50899","","CL 30A 88B-26, Medellin","America/Bogota","-75.61331585562823","6.231513314487968","","","","","America/Bogota","","","",""
"50900","","CL 18 90-77, Medellin","America/Bogota","-75.613300960000416","6.222623059309691","","","","","America/Bogota","","","",""
"50901","","CR 88 x CL 34A  , Medellin","America/Bogota","-75.613279527948649","6.242272782193719","","","","","America/Bogota","","","",""
"50902","","CL 55 x CR 106DA, Medellin","America/Bogota","-75.613248852703066","6.271024437877379","","","","","America/Bogota","","","",""
"50904","","CL 35 x CR 87C, Medellin","America/Bogota","-75.613206118038917","6.244683141273285","","","","","America/Bogota","","","",""
"50905","","CR 92 36-45, Medellin","America/Bogota","-75.613197487981296","6.249436629961131","","","","","America/Bogota","","","",""
"50906","","CR 89 30B-21, Medellin","America/Bogota","-75.613159977473529","6.232065538833547","","","","","America/Bogota","","","",""
"50907","","CL 35 x CR 87C, Medellin","America/Bogota","-75.61314857348323","6.244438336907321","","","","","America/Bogota","","","",""
"50908","","CL 31C x CR 89, Medellin","America/Bogota","-75.613145538899346","6.234503570813082","","","","","America/Bogota","","","",""
"50909","","CR 89 30B-34, Medellin","America/Bogota","-75.613112486394513","6.232016869279078","","","","","America/Bogota","","","",""
"50910","","CL 48 98A-03, Medellin","America/Bogota","-75.613105853929639","6.258790625859844","","","","","America/Bogota","","","",""
"50911","","CL 66 x CR 103B, Medellin","America/Bogota","-75.613102991052926","6.284380739425119","","","","","America/Bogota","","","",""
"50912","","CR 103B x CL 66, Medellin","America/Bogota","-75.613098946383658","6.284531024971837","","","","","America/Bogota","","","",""
"50913","","CL 55 103DA-148, Medellin","America/Bogota","-75.613053459371358","6.271140911480668","","","","","America/Bogota","","","",""
"50914","","CR 99 48C-, Medellin","America/Bogota","-75.613013861298853","6.261125001449593","","","","","America/Bogota","","","",""
"50915","","CL 48F 99C-42, Medellin","America/Bogota","-75.612976527020905","6.26399981593441","","","","","America/Bogota","","","",""
"50916","","CR 92 36-54, Medellin","America/Bogota","-75.612972132668858","6.249490742395347","","","","","America/Bogota","","","",""
"50917","","CL 30C 88-03, Medellin","America/Bogota","-75.612961542542166","6.232164931617347","","","","","America/Bogota","","","",""
"50918","","CR 89 31-42, Medellin","America/Bogota","-75.612934160223631","6.233425184837962","","","","","America/Bogota","","","",""
"50919","","CL 28 x CR 88, Medellin","America/Bogota","-75.612908258479465","6.229210310684773","","","","","America/Bogota","","","",""
"50920","","CL 49 99B-18, Medellin","America/Bogota","-75.612885811157966","6.263907879888747","","","","","America/Bogota","","","",""
"50921","","CL 18 90-39, Medellin","America/Bogota","-75.612855002980879","6.222389508728372","","","","","America/Bogota","","","",""
"50922","","CR 89 31B-28, Medellin","America/Bogota","-75.612818949481635","6.234122099023788","","","","","America/Bogota","","","",""
"50923","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.612806976600538","6.207308103200748","","","","","America/Bogota","","","",""
"50924","","CL 49B x CR 99EE, Medellin","America/Bogota","-75.612788144251468","6.271137534603504","","","","","America/Bogota","","","",""
"50925","","CL 58 103F-23, Medellin","America/Bogota","-75.612785685575744","6.273054268411037","","","","","America/Bogota","","","",""
"50926","","CL 58 103F-32, Medellin","America/Bogota","-75.612766996693594","6.273167892557165","","","","","America/Bogota","","","",""
"50927","","Vda Alatavista Sector Central MZ 000 LT 0447 MJ 099, Medellin","America/Bogota","-75.61274885148049","6.207188168545185","","","","","America/Bogota","","","",""
