"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"950","","","54836","8","","","","",""
"950","","","54786","8","","","","",""
"950","","","54802","9","","","","",""
"950","","","54748","9","","","","",""
"950","","","54748","9","","","","",""
"950","","","54802","9","","","","",""
"960","","","55079","1","","","","",""
"960","","","54315","10","","","","",""
"960","","","54051","11","","","","",""
"960","","","53768","12","","","","",""
"960","","","53539","13","","","","",""
"960","","","52920","14","","","","",""
"961","","","53051","15","","","","",""
"961","","","53391","16","","","","",""
"961","","","53568","17","","","","",""
"961","","","53760","18","","","","",""
"961","","","54365","19","","","","",""
"960","","","55094","2","","","","",""
"961","","","54403","20","","","","",""
"961","","","54590","21","","","","",""
"961","","","54771","22","","","","",""
"961","","","54909","23","","","","",""
"961","","","55001","24","","","","",""
"961","","","55055","25","","","","",""
"961","","","55082","26","","","","",""
"961","","","55096","27","","","","",""
"961","","","55081","28","","","","",""
"960","","","55083","3","","","","",""
"960","","","55052","4","","","","",""
"960","","","54996","5","","","","",""
"960","","","54902","6","","","","",""
"960","","","54777","7","","","","",""
"960","","","54587","8","","","","",""
"960","","","54376","9","","","","",""
"970","","","54816","1","","","","",""
"970","","","54816","1","","","","",""
"970","","","54741","1","","","","",""
"970","","","54584","10","","","","",""
"970","","","53768","10","","","","",""
"970","","","54584","10","","","","",""
"970","","","53496","11","","","","",""
"970","","","54477","11","","","","",""
"970","","","54477","11","","","","",""
"970","","","54436","12","","","","",""
"970","","","54436","12","","","","",""
"971","","","53446","12","","","","",""
"970","","","54326","13","","","","",""
"970","","","54326","13","","","","",""
"971","","","53706","13","","","","",""
"971","","","53843","14","","","","",""
"970","","","54262","14","","","","",""
"970","","","54262","14","","","","",""
"970","","","54048","15","","","","",""
"970","","","54048","15","","","","",""
"971","","","53988","15","","","","",""
"970","","","53574","16","","","","",""
"970","","","53574","16","","","","",""
"971","","","54375","16","","","","",""
"970","","","53554","17","","","","",""
"971","","","54551","17","","","","",""
"970","","","53554","17","","","","",""
"970","","","53308","18","","","","",""
"971","","","54702","18","","","","",""
"970","","","53308","18","","","","",""
"971","","","54797","19","","","","",""
"970","","","52848","19","","","","",""
"970","","","53023","19","","","","",""
"970","","","54865","2","","","","",""
"970","","","54865","2","","","","",""
"970","","","54838","2","","","","",""
"971","","","53095","20","","","","",""
"971","","","53023","20","","","","",""
"971","","","54829","20","","","","",""
"971","","","53391","21","","","","",""
"971","","","53095","21","","","","",""
"971","","","54723","21","","","","",""
"971","","","54752","22","","","","",""
"971","","","53391","22","","","","",""
"971","","","53610","22","","","","",""
"971","","","53610","23","","","","",""
"971","","","53979","23","","","","",""
"971","","","54238","24","","","","",""
"971","","","53979","24","","","","",""
"971","","","54326","25","","","","",""
"971","","","54238","25","","","","",""
"971","","","54446","26","","","","",""
"971","","","54326","26","","","","",""
"971","","","54446","27","","","","",""
"971","","","54493","27","","","","",""
"971","","","54493","28","","","","",""
"971","","","54594","28","","","","",""
"971","","","54816","29","","","","",""
"971","","","54594","29","","","","",""
"970","","","54848","3","","","","",""
"970","","","54795","3","","","","",""
"970","","","54848","3","","","","",""
"971","","","54660","30","","","","",""
"971","","","54865","30","","","","",""
"971","","","54752","31","","","","",""
"971","","","54625","32","","","","",""
"971","","","54658","33","","","","",""
"971","","","54741","34","","","","",""
"971","","","54672","35","","","","",""
"971","","","54816","36","","","","",""
"971","","","54865","37","","","","",""
"970","","","54660","4","","","","",""
"970","","","54708","4","","","","",""
"970","","","54660","4","","","","",""
"970","","","54752","5","","","","",""
"970","","","54752","5","","","","",""
"970","","","54544","5","","","","",""
"970","","","54376","6","","","","",""
"970","","","54625","6","","","","",""
"970","","","54625","6","","","","",""
"970","","","54658","7","","","","",""
"970","","","54189","7","","","","",""
"970","","","54658","7","","","","",""
"970","","","54741","8","","","","",""
"970","","","53988","8","","","","",""
"970","","","54741","8","","","","",""
"970","","","54672","9","","","","",""
"970","","","53843","9","","","","",""
"970","","","54672","9","","","","",""
"98 Directa 10","","","55092","1","","","","",""
"98 Directa 10","","","54456","10","","","","",""
"98 Directa 10","","","54340","11","","","","",""
"98 Directa 10","","","53773","12","","","","",""
"98 Directa 10","","","53673","13","","","","",""
"98 Directa 11","","","53822","14","","","","",""
"98 Directa 11","","","53908","15","","","","",""
"98 Directa 11","","","54128","16","","","","",""
"98 Directa 11","","","54328","17","","","","",""
"98 Directa 11","","","54441","18","","","","",""
"98 Directa 11","","","54631","19","","","","",""
"98 Directa 10","","","55083","2","","","","",""
"98 Directa 11","","","54771","20","","","","",""
"98 Directa 11","","","54909","21","","","","",""
"98 Directa 11","","","54989","22","","","","",""
"98 Directa 11","","","55022","23","","","","",""
"98 Directa 11","","","55055","24","","","","",""
"98 Directa 11","","","55065","25","","","","",""
"98 Directa 11","","","55082","26","","","","",""
"98 Directa 11","","","55095","27","","","","",""
"98 Directa 10","","","55066","3","","","","",""
"98 Directa 10","","","55058","4","","","","",""
"98 Directa 10","","","55031","5","","","","",""
"98 Directa 10","","","54996","6","","","","",""
"98 Directa 10","","","54918","7","","","","",""
"98 Directa 10","","","54777","8","","","","",""
"98 Directa 10","","","54736","9","","","","",""
"98 Directa 20","","","55092","1","","","","",""
"98 Directa 20","","","54456","10","","","","",""
"98 Directa 20","","","54340","11","","","","",""
"98 Directa 20","","","53773","12","","","","",""
"98 Directa 20","","","53673","13","","","","",""
"98 Directa 21","","","53822","14","","","","",""
"98 Directa 21","","","53908","15","","","","",""
"98 Directa 21","","","54128","16","","","","",""
"98 Directa 21","","","54328","17","","","","",""
"98 Directa 21","","","54441","18","","","","",""
"98 Directa 21","","","54631","19","","","","",""
"98 Directa 20","","","55083","2","","","","",""
"98 Directa 21","","","54771","20","","","","",""
"98 Directa 21","","","54909","21","","","","",""
"98 Directa 21","","","54989","22","","","","",""
"98 Directa 21","","","55022","23","","","","",""
"98 Directa 21","","","55055","24","","","","",""
"98 Directa 21","","","55065","25","","","","",""
"98 Directa 21","","","55082","26","","","","",""
"98 Directa 21","","","55095","27","","","","",""
"98 Directa 20","","","55066","3","","","","",""
"98 Directa 20","","","55058","4","","","","",""
"98 Directa 20","","","55031","5","","","","",""
"98 Directa 20","","","54996","6","","","","",""
"98 Directa 20","","","54918","7","","","","",""
"98 Directa 20","","","54777","8","","","","",""
"98 Directa 20","","","54736","9","","","","",""
"98 Directa 30","","","55092","1","","","","",""
"98 Directa 30","","","54456","10","","","","",""
"98 Directa 30","","","54340","11","","","","",""
"98 Directa 30","","","53773","12","","","","",""
"98 Directa 30","","","53673","13","","","","",""
"98 Directa 31","","","53822","14","","","","",""
"98 Directa 31","","","53908","15","","","","",""
"98 Directa 31","","","54128","16","","","","",""
"98 Directa 31","","","54328","17","","","","",""
"98 Directa 31","","","54441","18","","","","",""
"98 Directa 31","","","54631","19","","","","",""
"98 Directa 30","","","55083","2","","","","",""
"98 Directa 31","","","54771","20","","","","",""
"98 Directa 31","","","54909","21","","","","",""
"98 Directa 31","","","54989","22","","","","",""
"98 Directa 31","","","55022","23","","","","",""
"98 Directa 31","","","55055","24","","","","",""
"98 Directa 31","","","55065","25","","","","",""
"98 Directa 31","","","55082","26","","","","",""
"98 Directa 31","","","55095","27","","","","",""
"98 Directa 30","","","55066","3","","","","",""
"98 Directa 30","","","55058","4","","","","",""
"98 Directa 30","","","55031","5","","","","",""
"98 Directa 30","","","54996","6","","","","",""
"98 Directa 30","","","54918","7","","","","",""
"98 Directa 30","","","54777","8","","","","",""
"98 Directa 30","","","54736","9","","","","",""
"98 Directa 40","","","55092","1","","","","",""
"98 Directa 40","","","54456","10","","","","",""
"98 Directa 40","","","54340","11","","","","",""
"98 Directa 40","","","53773","12","","","","",""
"98 Directa 40","","","53673","13","","","","",""
"98 Directa 41","","","53822","14","","","","",""
"98 Directa 41","","","53908","15","","","","",""
"98 Directa 41","","","54128","16","","","","",""
"98 Directa 41","","","54328","17","","","","",""
"98 Directa 41","","","54441","18","","","","",""
